Zeit;Weg;Kraft;Länge;Dehnung;dL_ORG
11,66;0,02;0,04;0,00;0,00;0,02
11,68;0,02;0,04;0,00;0,00;0,02
11,70;0,02;0,04;0,00;0,00;0,02
11,72;0,02;0,03;0,00;0,00;0,02
11,74;0,02;0,04;0,00;0,00;0,02
11,76;0,02;0,03;0,00;0,00;0,02
11,78;0,02;0,04;0,00;0,00;0,02
11,80;0,02;0,04;0,00;0,00;0,02
11,82;0,02;0,04;0,00;0,00;0,02
11,84;0,02;0,04;0,00;0,00;0,02
11,86;0,02;0,04;0,00;0,00;0,02
11,88;0,02;0,03;0,00;0,00;0,02
11,90;0,02;0,03;0,00;0,00;0,02
11,92;0,02;0,04;0,00;0,00;0,02
11,94;0,02;0,03;0,00;0,00;0,02
11,96;0,02;0,03;0,00;0,00;0,02
11,98;0,02;0,03;0,00;0,00;0,02
12,00;0,02;0,03;0,00;0,00;0,02
12,02;0,02;0,03;0,00;0,00;0,02
12,04;0,02;0,03;0,00;0,00;0,02
12,06;0,02;0,03;0,00;0,00;0,02
12,08;0,02;0,03;0,00;0,00;0,02
12,10;0,02;0,03;0,00;0,00;0,02
12,12;0,02;0,03;0,00;0,00;0,02
12,14;0,02;0,04;0,00;0,00;0,02
12,16;0,02;0,04;0,00;0,00;0,02
12,18;0,02;0,04;0,00;0,00;0,02
12,20;0,02;0,04;0,00;0,00;0,02
12,22;0,02;0,04;0,00;0,00;0,02
12,24;0,02;0,04;0,00;0,00;0,02
12,26;0,02;0,03;0,00;0,00;0,02
12,28;0,02;0,03;0,00;0,00;0,02
12,30;0,02;0,03;0,00;0,00;0,02
12,32;0,02;0,03;0,00;0,00;0,02
12,34;0,02;0,03;0,00;0,00;0,02
12,36;0,02;0,03;0,00;0,00;0,02
12,38;0,02;0,03;0,00;0,00;0,02
12,40;0,02;0,03;0,00;0,00;0,02
12,42;0,02;0,03;0,00;0,00;0,02
12,44;0,02;0,03;0,00;0,00;0,02
12,46;0,02;0,03;0,00;0,00;0,02
12,48;0,02;0,04;0,00;0,00;0,02
12,50;0,02;0,03;0,00;0,00;0,02
12,52;0,02;0,04;0,00;0,00;0,02
12,54;0,02;0,04;0,00;0,00;0,02
12,56;0,02;0,03;0,00;0,00;0,02
12,58;0,02;0,03;0,00;0,00;0,02
12,60;0,02;0,03;0,00;0,00;0,02
12,62;0,02;0,03;0,00;0,00;0,02
12,64;0,02;0,03;0,00;0,00;0,02
12,66;0,02;0,03;0,00;0,00;0,02
12,68;0,02;0,03;0,00;0,00;0,02
12,70;0,02;0,03;0,00;0,00;0,02
12,72;0,02;0,03;0,00;0,00;0,02
12,74;0,02;0,03;0,00;0,00;0,02
12,76;0,02;0,03;0,00;0,00;0,02
12,78;0,02;0,03;0,00;0,00;0,02
12,80;0,02;0,03;0,00;0,00;0,02
12,82;0,02;0,03;0,00;0,00;0,02
12,84;0,02;0,03;0,00;0,00;0,02
12,86;0,02;0,03;0,00;0,00;0,02
12,88;0,02;0,03;0,00;0,00;0,02
12,90;0,02;0,03;0,00;0,00;0,02
12,92;0,02;0,03;0,00;0,00;0,02
12,94;0,02;0,03;0,00;0,00;0,02
12,96;0,02;0,03;0,00;0,00;0,02
12,98;0,02;0,03;0,00;0,00;0,02
13,00;0,02;0,03;0,00;0,00;0,02
13,02;0,02;0,04;0,00;0,00;0,02
13,04;0,02;0,03;0,00;0,00;0,02
13,06;0,02;0,04;0,00;0,00;0,02
13,08;0,02;0,03;0,00;0,00;0,02
13,10;0,02;0,03;0,00;0,00;0,02
13,12;0,02;0,03;0,00;0,00;0,02
13,14;0,02;0,03;0,00;0,00;0,02
13,16;0,02;0,03;0,00;0,00;0,02
13,18;0,02;0,03;0,00;0,00;0,02
13,20;0,02;0,03;0,00;0,00;0,02
13,22;0,02;0,03;0,00;0,00;0,02
13,24;0,02;0,03;0,00;0,00;0,02
13,26;0,02;0,03;0,00;0,00;0,02
13,28;0,02;0,03;0,00;0,00;0,02
13,30;0,02;0,03;0,00;0,00;0,02
13,32;0,02;0,03;0,00;0,00;0,02
13,34;0,02;0,03;0,00;0,00;0,02
13,36;0,02;0,03;0,00;0,00;0,02
13,38;0,02;0,03;0,00;0,00;0,02
13,40;0,02;0,03;0,00;0,00;0,02
13,42;0,02;0,03;0,00;0,00;0,02
13,44;0,02;0,03;0,00;0,00;0,02
13,46;0,02;0,03;0,00;0,00;0,02
13,48;0,02;0,03;0,00;0,00;0,02
13,50;0,02;0,03;0,00;0,00;0,02
13,52;0,02;0,03;0,00;0,00;0,02
13,54;0,02;0,03;0,00;0,00;0,02
13,56;0,02;0,03;0,00;0,00;0,02
13,58;0,02;0,03;0,00;0,00;0,02
13,60;0,02;0,03;0,00;0,00;0,02
13,62;0,02;0,03;0,00;0,00;0,02
13,64;0,02;0,03;0,00;0,00;0,02
13,66;0,02;0,03;0,00;0,00;0,02
13,68;0,02;0,03;0,00;0,00;0,02
13,70;0,02;0,03;0,00;0,00;0,02
13,72;0,02;0,03;0,00;0,00;0,02
13,74;0,02;0,03;0,00;0,00;0,02
13,76;0,02;0,03;0,00;0,00;0,02
13,78;0,02;0,03;0,00;0,00;0,02
13,80;0,02;0,03;0,00;0,00;0,02
13,82;0,02;0,03;0,00;0,00;0,02
13,84;0,02;0,03;0,00;0,00;0,02
13,86;0,02;0,03;0,00;0,00;0,02
13,88;0,02;0,03;0,00;0,00;0,02
13,90;0,02;0,03;0,00;0,00;0,02
13,92;0,02;0,03;0,00;0,00;0,02
13,94;0,02;0,03;0,00;0,00;0,02
13,96;0,02;0,03;0,00;0,00;0,02
13,98;0,02;0,03;0,00;0,00;0,02
14,00;0,02;0,03;0,00;0,00;0,02
14,02;0,02;0,03;0,00;0,00;0,02
14,04;0,02;0,03;0,00;0,00;0,02
14,06;0,02;0,03;0,00;0,00;0,02
14,08;0,02;0,03;0,00;0,00;0,02
14,10;0,02;0,03;0,00;0,00;0,02
14,12;0,02;0,03;0,00;0,00;0,02
14,14;0,02;0,03;0,00;0,00;0,02
14,16;0,02;0,03;0,00;0,00;0,02
14,18;0,02;0,03;0,00;0,00;0,02
14,20;0,02;0,03;0,00;0,00;0,02
14,22;0,02;0,03;0,00;0,00;0,02
14,24;0,02;0,03;0,00;0,00;0,02
14,26;0,02;0,03;0,00;0,00;0,02
14,28;0,02;0,03;0,00;0,00;0,02
14,30;0,02;0,03;0,00;0,00;0,02
14,32;0,02;0,03;0,00;0,00;0,02
14,34;0,02;0,03;0,00;0,00;0,02
14,36;0,02;0,03;0,00;0,00;0,02
14,38;0,02;0,03;0,00;0,00;0,02
14,40;0,02;0,03;0,00;0,00;0,02
14,42;0,02;0,03;0,00;0,00;0,02
14,44;0,02;0,03;0,00;0,00;0,02
14,46;0,02;0,03;0,00;0,00;0,02
14,48;0,02;0,03;0,00;0,00;0,02
14,50;0,02;0,04;0,00;0,00;0,02
14,52;0,02;0,03;0,00;0,00;0,02
14,54;0,02;0,03;0,00;0,00;0,02
14,56;0,02;0,03;0,00;0,00;0,02
14,58;0,02;0,03;0,00;0,00;0,02
14,60;0,02;0,03;0,00;0,00;0,02
14,62;0,02;0,03;0,00;0,00;0,02
14,64;0,02;0,03;0,00;0,00;0,02
14,66;0,02;0,03;0,00;0,00;0,02
14,68;0,02;0,03;0,00;0,00;0,02
14,70;0,02;0,03;0,00;0,00;0,02
14,72;0,02;0,03;0,00;0,00;0,02
14,74;0,02;0,03;0,00;0,00;0,02
14,76;0,02;0,03;0,00;0,00;0,02
14,78;0,02;0,03;0,00;0,00;0,02
14,80;0,02;0,03;0,00;0,00;0,02
14,82;0,02;0,03;0,00;0,00;0,02
14,84;0,02;0,03;0,00;0,00;0,02
14,86;0,02;0,03;0,00;0,00;0,02
14,88;0,02;0,03;0,00;0,00;0,02
14,90;0,02;0,03;0,00;0,00;0,02
14,92;0,02;0,03;0,00;0,00;0,02
14,94;0,02;0,03;0,00;0,00;0,02
14,96;0,02;0,03;0,00;0,00;0,02
14,98;0,03;0,03;0,00;0,00;0,03
15,00;0,03;0,03;0,00;0,00;0,03
15,02;0,03;0,03;0,00;0,00;0,03
15,04;0,03;0,03;0,00;0,00;0,03
15,06;0,03;0,03;0,00;0,00;0,03
15,08;0,03;0,03;0,00;0,00;0,03
15,10;0,03;0,03;0,00;0,00;0,03
15,12;0,03;0,03;0,00;0,00;0,03
15,14;0,03;0,03;0,00;0,00;0,03
15,16;0,03;0,03;0,00;0,00;0,03
15,18;0,03;0,03;0,00;0,00;0,03
15,20;0,03;0,03;0,00;0,00;0,03
15,22;0,03;0,03;0,00;0,00;0,03
15,24;0,03;0,03;0,00;0,00;0,03
15,26;0,03;0,04;0,00;0,00;0,03
15,28;0,03;0,04;0,00;0,00;0,03
15,30;0,03;0,04;0,00;0,00;0,03
15,32;0,03;0,04;0,00;0,00;0,03
15,34;0,03;0,04;0,00;0,00;0,03
15,36;0,03;0,04;0,00;0,00;0,03
15,38;0,03;0,04;0,00;0,00;0,03
15,40;0,03;0,03;0,00;0,00;0,03
15,42;0,03;0,04;0,00;0,00;0,03
15,44;0,03;0,03;0,00;0,00;0,03
15,46;0,03;0,04;0,00;0,00;0,03
15,48;0,03;0,03;0,00;0,00;0,03
15,50;0,03;0,03;0,00;0,00;0,03
15,52;0,03;0,03;0,00;0,00;0,03
15,54;0,03;0,03;0,00;0,00;0,03
15,56;0,03;0,03;0,00;0,00;0,03
15,58;0,03;0,03;0,00;0,00;0,03
15,60;0,03;0,03;0,00;0,00;0,03
15,62;0,03;0,03;0,00;0,00;0,03
15,64;0,03;0,03;0,00;0,00;0,03
15,66;0,03;0,03;0,00;0,00;0,03
15,68;0,03;0,03;0,00;0,00;0,03
15,70;0,03;0,03;0,00;0,00;0,03
15,72;0,03;0,03;0,00;0,00;0,03
15,74;0,03;0,03;0,00;0,00;0,03
15,76;0,03;0,03;0,00;0,00;0,03
15,78;0,03;0,03;0,00;0,00;0,03
15,80;0,03;0,03;0,00;0,00;0,03
15,82;0,03;0,04;0,00;0,00;0,03
15,84;0,03;0,03;0,00;0,00;0,03
15,86;0,03;0,03;0,00;0,00;0,03
15,88;0,03;0,03;0,00;0,00;0,03
15,90;0,03;0,03;0,00;0,00;0,03
15,92;0,03;0,03;0,00;0,00;0,03
15,94;0,03;0,03;0,00;0,00;0,03
15,96;0,03;0,03;0,00;0,00;0,03
15,98;0,03;0,03;0,00;0,00;0,03
16,00;0,03;0,03;0,00;0,00;0,03
16,02;0,03;0,03;0,00;0,00;0,03
16,04;0,03;0,03;0,00;0,00;0,03
16,06;0,03;0,03;0,00;0,00;0,03
16,08;0,03;0,03;0,00;0,00;0,03
16,10;0,03;0,03;0,00;0,00;0,03
16,12;0,03;0,03;0,00;0,00;0,03
16,14;0,03;0,03;0,00;0,00;0,03
16,16;0,03;0,03;0,00;0,00;0,03
16,18;0,03;0,03;0,00;0,00;0,03
16,20;0,03;0,03;0,00;0,00;0,03
16,22;0,03;0,03;0,00;0,00;0,03
16,24;0,03;0,03;0,00;0,00;0,03
16,26;0,03;0,03;0,00;0,00;0,03
16,28;0,03;0,03;0,00;0,00;0,03
16,30;0,03;0,03;0,00;0,00;0,03
16,32;0,03;0,03;0,00;0,00;0,03
16,34;0,03;0,03;0,00;0,00;0,03
16,36;0,03;0,03;0,00;0,00;0,03
16,38;0,03;0,03;0,00;0,00;0,03
16,40;0,03;0,03;0,00;0,00;0,03
16,42;0,03;0,03;0,00;0,00;0,03
16,44;0,03;0,03;0,00;0,00;0,03
16,46;0,03;0,03;0,00;0,00;0,03
16,48;0,03;0,03;0,00;0,00;0,03
16,50;0,03;0,03;0,00;0,00;0,03
16,52;0,03;0,03;0,00;0,00;0,03
16,54;0,03;0,03;0,00;0,00;0,03
16,56;0,03;0,03;0,00;0,00;0,03
16,58;0,03;0,03;0,00;0,00;0,03
16,60;0,03;0,03;0,00;0,00;0,03
16,62;0,03;0,03;0,00;0,00;0,03
16,64;0,03;0,03;0,00;0,00;0,03
16,66;0,03;0,03;0,00;0,00;0,03
16,68;0,03;0,03;0,00;0,00;0,03
16,70;0,03;0,03;0,00;0,00;0,03
16,72;0,03;0,03;0,00;0,00;0,03
16,74;0,03;0,03;0,00;0,00;0,03
16,76;0,03;0,03;0,00;0,00;0,03
16,78;0,03;0,03;0,00;0,00;0,03
16,80;0,03;0,03;0,00;0,00;0,03
16,82;0,03;0,03;0,00;0,00;0,03
16,84;0,03;0,03;0,00;0,00;0,03
16,86;0,03;0,03;0,00;0,00;0,03
16,88;0,03;0,03;0,00;0,00;0,03
16,90;0,03;0,03;0,00;0,00;0,03
16,92;0,03;0,03;0,00;0,00;0,03
16,94;0,03;0,03;0,00;0,00;0,03
16,96;0,03;0,03;0,00;0,00;0,03
16,98;0,03;0,03;0,00;0,00;0,03
17,00;0,03;0,03;0,00;0,00;0,03
17,02;0,03;0,03;0,00;0,00;0,03
17,04;0,03;0,03;0,00;0,00;0,03
17,06;0,03;0,03;0,00;0,00;0,03
17,08;0,03;0,03;0,00;0,00;0,03
17,10;0,03;0,03;0,00;0,00;0,03
17,12;0,03;0,04;0,00;0,00;0,03
17,14;0,03;0,03;0,00;0,00;0,03
17,16;0,03;0,03;0,00;0,00;0,03
17,18;0,03;0,03;0,00;0,00;0,03
17,20;0,03;0,03;0,00;0,00;0,03
17,22;0,03;0,03;0,00;0,00;0,03
17,24;0,03;0,03;0,00;0,00;0,03
17,26;0,03;0,03;0,00;0,00;0,03
17,28;0,03;0,03;0,00;0,00;0,03
17,30;0,03;0,03;0,00;0,00;0,03
17,32;0,03;0,03;0,00;0,00;0,03
17,34;0,03;0,03;0,00;0,00;0,03
17,36;0,03;0,03;0,00;0,00;0,03
17,38;0,03;0,03;0,00;0,00;0,03
17,40;0,03;0,03;0,00;0,00;0,03
17,42;0,03;0,03;0,00;0,00;0,03
17,44;0,03;0,03;0,00;0,00;0,03
17,46;0,03;0,04;0,00;0,00;0,03
17,48;0,03;0,03;0,00;0,00;0,03
17,50;0,03;0,03;0,00;0,00;0,03
17,52;0,03;0,03;0,00;0,00;0,03
17,54;0,03;0,03;0,00;0,00;0,03
17,56;0,03;0,03;0,00;0,00;0,03
17,58;0,03;0,03;0,00;0,00;0,03
17,60;0,03;0,03;0,00;0,00;0,03
17,62;0,03;0,03;0,00;0,00;0,03
17,64;0,03;0,03;0,00;0,00;0,03
17,66;0,03;0,03;0,00;0,00;0,03
17,68;0,03;0,03;0,00;0,00;0,03
17,70;0,03;0,04;0,00;0,00;0,03
17,72;0,03;0,03;0,00;0,00;0,03
17,74;0,03;0,03;0,00;0,00;0,03
17,76;0,03;0,03;0,00;0,00;0,03
17,78;0,03;0,03;0,00;0,00;0,03
17,80;0,03;0,03;0,00;0,00;0,03
17,82;0,03;0,03;0,00;0,00;0,03
17,84;0,03;0,03;0,00;0,00;0,03
17,86;0,03;0,03;0,00;0,00;0,03
17,88;0,03;0,03;0,00;0,00;0,03
17,90;0,03;0,03;0,00;0,00;0,03
17,92;0,03;0,03;0,00;0,00;0,03
17,94;0,03;0,03;0,00;0,00;0,03
17,96;0,03;0,03;0,00;0,00;0,03
17,98;0,03;0,03;0,00;0,00;0,03
18,00;0,03;0,03;0,00;0,00;0,03
18,02;0,03;0,03;0,00;0,00;0,03
18,04;0,03;0,03;0,00;0,00;0,03
18,06;0,03;0,03;0,00;0,00;0,03
18,08;0,03;0,03;0,00;0,00;0,03
18,10;0,03;0,03;0,00;0,00;0,03
18,12;0,03;0,03;0,00;0,00;0,03
18,14;0,03;0,03;0,00;0,00;0,03
18,16;0,03;0,03;0,00;0,00;0,03
18,18;0,03;0,03;0,00;0,00;0,03
18,20;0,03;0,03;0,00;0,00;0,03
18,22;0,03;0,03;0,00;0,00;0,03
18,24;0,03;0,03;0,00;0,00;0,03
18,26;0,03;0,03;0,00;0,00;0,03
18,28;0,03;0,03;0,00;0,00;0,03
18,30;0,03;0,03;0,00;0,00;0,03
18,32;0,03;0,03;0,00;0,00;0,03
18,34;0,03;0,03;0,00;0,00;0,03
18,36;0,03;0,03;0,00;0,00;0,03
18,38;0,03;0,03;0,00;0,00;0,03
18,40;0,03;0,03;0,00;0,00;0,03
18,42;0,03;0,03;0,00;0,00;0,03
18,44;0,03;0,03;0,00;0,00;0,03
18,46;0,03;0,03;0,00;0,00;0,03
18,48;0,03;0,03;0,00;0,00;0,03
18,50;0,03;0,03;0,00;0,00;0,03
18,52;0,03;0,03;0,00;0,00;0,03
18,54;0,03;0,03;0,00;0,00;0,03
18,56;0,03;0,03;0,00;0,00;0,03
18,58;0,03;0,02;0,00;0,00;0,03
18,60;0,03;0,03;0,00;0,00;0,03
18,62;0,03;0,03;0,00;0,00;0,03
18,64;0,03;0,03;0,00;0,00;0,03
18,66;0,03;0,03;0,00;0,00;0,03
18,68;0,03;0,03;0,00;0,00;0,03
18,70;0,03;0,04;0,00;0,00;0,03
18,72;0,03;0,03;0,00;0,00;0,03
18,74;0,03;0,03;0,00;0,00;0,03
18,76;0,03;0,03;0,00;0,00;0,03
18,78;0,03;0,03;0,00;0,00;0,03
18,80;0,03;0,03;0,00;0,00;0,03
18,82;0,03;0,03;0,00;0,00;0,03
18,84;0,03;0,03;0,00;0,00;0,03
18,86;0,03;0,03;0,00;0,00;0,03
18,88;0,03;0,03;0,00;0,00;0,03
18,90;0,03;0,03;0,00;0,00;0,03
18,92;0,03;0,03;0,00;0,00;0,03
18,94;0,03;0,03;0,00;0,00;0,03
18,96;0,03;0,03;0,00;0,00;0,03
18,98;0,03;0,03;0,00;0,00;0,03
19,00;0,03;0,03;0,00;0,00;0,03
19,02;0,03;0,03;0,00;0,00;0,03
19,04;0,03;0,03;0,00;0,00;0,03
19,06;0,03;0,03;0,00;0,00;0,03
19,08;0,03;0,03;0,00;0,00;0,03
19,10;0,03;0,03;0,00;0,00;0,03
19,12;0,03;0,03;0,00;0,00;0,03
19,14;0,03;0,03;0,00;0,00;0,03
19,16;0,03;0,03;0,00;0,00;0,03
19,18;0,03;0,03;0,00;0,00;0,03
19,20;0,03;0,03;0,00;0,00;0,03
19,22;0,03;0,03;0,00;0,00;0,03
19,24;0,03;0,03;0,00;0,00;0,03
19,26;0,03;0,03;0,00;0,00;0,03
19,28;0,03;0,03;0,00;0,00;0,03
19,30;0,03;0,03;0,00;0,00;0,03
19,32;0,03;0,03;0,00;0,00;0,03
19,34;0,03;0,03;0,00;0,00;0,03
19,36;0,03;0,03;0,00;0,00;0,03
19,38;0,03;0,03;0,00;0,00;0,03
19,40;0,03;0,03;0,00;0,00;0,03
19,42;0,03;0,03;0,00;0,00;0,03
19,44;0,03;0,03;0,00;0,00;0,03
19,46;0,03;0,03;0,00;0,00;0,03
19,48;0,03;0,03;0,00;0,00;0,03
19,50;0,03;0,03;0,00;0,00;0,03
19,52;0,03;0,04;0,00;0,00;0,03
19,54;0,03;0,04;0,00;0,00;0,03
19,56;0,03;0,04;0,00;0,00;0,03
19,58;0,03;0,04;0,00;0,00;0,03
19,60;0,03;0,04;0,00;0,00;0,03
19,62;0,03;0,04;0,00;0,00;0,03
19,64;0,03;0,04;0,00;0,00;0,03
19,66;0,03;0,04;0,00;0,00;0,03
19,68;0,03;0,03;0,00;0,00;0,03
19,70;0,03;0,03;0,00;0,00;0,03
19,72;0,03;0,03;0,00;0,00;0,03
19,74;0,03;0,03;0,00;0,00;0,03
19,76;0,03;0,03;0,00;0,00;0,03
19,78;0,03;0,03;0,00;0,00;0,03
19,80;0,03;0,03;0,00;0,00;0,03
19,82;0,03;0,03;0,00;0,00;0,03
19,84;0,03;0,03;0,00;0,00;0,03
19,86;0,03;0,03;0,00;0,00;0,03
19,88;0,03;0,03;0,00;0,00;0,03
19,90;0,03;0,03;0,00;0,00;0,03
19,92;0,03;0,03;0,00;0,00;0,03
19,94;0,03;0,03;0,00;0,00;0,03
19,96;0,03;0,04;0,00;0,00;0,03
19,98;0,03;0,04;0,00;0,00;0,03
20,00;0,03;0,04;0,00;0,00;0,03
20,02;0,03;0,04;0,00;0,00;0,03
20,04;0,03;0,04;0,00;0,00;0,03
20,06;0,03;0,04;0,00;0,00;0,03
20,08;0,03;0,04;0,00;0,00;0,03
20,10;0,03;0,04;0,00;0,00;0,03
20,12;0,03;0,04;0,00;0,00;0,03
20,14;0,03;0,04;0,00;0,00;0,03
20,16;0,03;0,04;0,00;0,00;0,03
20,18;0,03;0,04;0,00;0,00;0,03
20,20;0,03;0,04;0,00;0,00;0,03
20,22;0,03;0,03;0,00;0,00;0,03
20,24;0,03;0,04;0,00;0,00;0,03
20,26;0,03;0,04;0,00;0,00;0,03
20,28;0,03;0,03;0,00;0,00;0,03
20,30;0,03;0,03;0,00;0,00;0,03
20,32;0,03;0,04;0,00;0,00;0,03
20,34;0,03;0,03;0,00;0,00;0,03
20,36;0,03;0,03;0,00;0,00;0,03
20,38;0,03;0,03;0,00;0,00;0,03
20,40;0,03;0,03;0,00;0,00;0,03
20,42;0,03;0,03;0,00;0,00;0,03
20,44;0,03;0,03;0,00;0,00;0,03
20,46;0,03;0,03;0,00;0,00;0,03
20,48;0,03;0,03;0,00;0,00;0,03
20,50;0,03;0,04;0,00;0,00;0,03
20,52;0,03;0,03;0,00;0,00;0,03
20,54;0,03;0,03;0,00;0,00;0,03
20,56;0,03;0,03;0,00;0,00;0,03
20,58;0,03;0,03;0,00;0,00;0,03
20,60;0,03;0,03;0,00;0,00;0,03
20,62;0,03;0,03;0,00;0,00;0,03
20,64;0,03;0,03;0,00;0,00;0,03
20,66;0,03;0,03;0,00;0,00;0,03
20,68;0,03;0,03;0,00;0,00;0,03
20,70;0,03;0,03;0,00;0,00;0,03
20,72;0,03;0,03;0,00;0,00;0,03
20,74;0,03;0,03;0,00;0,00;0,03
20,76;0,03;0,03;0,00;0,00;0,03
20,78;0,03;0,03;0,00;0,00;0,03
20,80;0,03;0,03;0,00;0,00;0,03
20,82;0,03;0,03;0,00;0,00;0,03
20,84;0,03;0,03;0,00;0,00;0,03
20,86;0,03;0,03;0,00;0,00;0,03
20,88;0,03;0,03;0,00;0,00;0,03
20,90;0,03;0,03;0,00;0,00;0,03
20,92;0,03;0,03;0,00;0,00;0,03
20,94;0,03;0,03;0,00;0,00;0,03
20,96;0,04;0,03;0,00;0,00;0,04
20,98;0,04;0,03;0,00;0,00;0,04
21,00;0,04;0,03;0,00;0,00;0,04
21,02;0,04;0,03;0,00;0,00;0,04
21,04;0,04;0,03;0,00;0,00;0,04
21,06;0,04;0,03;0,00;0,00;0,04
21,08;0,04;0,03;0,00;0,00;0,04
21,10;0,04;0,03;0,00;0,00;0,04
21,12;0,04;0,03;0,00;0,00;0,04
21,14;0,04;0,03;0,00;0,00;0,04
21,16;0,04;0,03;0,00;0,00;0,04
21,18;0,04;0,03;0,00;0,00;0,04
21,20;0,04;0,03;0,00;0,00;0,04
21,22;0,04;0,03;0,00;0,00;0,04
21,24;0,04;0,04;0,00;0,00;0,04
21,26;0,04;0,04;0,00;0,00;0,04
21,28;0,04;0,04;0,00;0,00;0,04
21,30;0,04;0,03;0,00;0,00;0,04
21,32;0,04;0,03;0,00;0,00;0,04
21,34;0,04;0,03;0,00;0,00;0,04
21,36;0,04;0,03;0,00;0,00;0,04
21,38;0,04;0,03;0,00;0,00;0,04
21,40;0,04;0,03;0,00;0,00;0,04
21,42;0,04;0,03;0,00;0,00;0,04
21,44;0,04;0,03;0,00;0,00;0,04
21,46;0,04;0,03;0,00;0,00;0,04
21,48;0,04;0,03;0,00;0,00;0,04
21,50;0,04;0,03;0,00;0,00;0,04
21,52;0,04;0,03;0,00;0,00;0,04
21,54;0,04;0,03;0,00;0,00;0,04
21,56;0,04;0,03;0,00;0,00;0,04
21,58;0,04;0,03;0,00;0,00;0,04
21,60;0,04;0,03;0,00;0,00;0,04
21,62;0,04;0,03;0,00;0,00;0,04
21,64;0,04;0,03;0,00;0,00;0,04
21,66;0,04;0,03;0,00;0,00;0,04
21,68;0,04;0,03;0,00;0,00;0,04
21,70;0,04;0,03;0,00;0,00;0,04
21,72;0,04;0,03;0,00;0,00;0,04
21,74;0,04;0,03;0,00;0,00;0,04
21,76;0,04;0,03;0,00;0,00;0,04
21,78;0,04;0,03;0,00;0,00;0,04
21,80;0,04;0,03;0,00;0,00;0,04
21,82;0,04;0,03;0,00;0,00;0,04
21,84;0,04;0,03;0,00;0,00;0,04
21,86;0,04;0,03;0,00;0,00;0,04
21,88;0,04;0,03;0,00;0,00;0,04
21,90;0,04;0,03;0,00;0,00;0,04
21,92;0,04;0,03;0,00;0,00;0,04
21,94;0,04;0,03;0,00;0,00;0,04
21,96;0,04;0,03;0,00;0,00;0,04
21,98;0,04;0,03;0,00;0,00;0,04
22,00;0,04;0,03;0,00;0,00;0,04
22,02;0,04;0,03;0,00;0,00;0,04
22,04;0,04;0,03;0,00;0,00;0,04
22,06;0,04;0,03;0,00;0,00;0,04
22,08;0,04;0,03;0,00;0,00;0,04
22,10;0,04;0,03;0,00;0,00;0,04
22,12;0,04;0,03;0,00;0,00;0,04
22,14;0,04;0,03;0,00;0,00;0,04
22,16;0,04;0,03;0,00;0,00;0,04
22,18;0,04;0,03;0,00;0,00;0,04
22,20;0,04;0,03;0,00;0,00;0,04
22,22;0,04;0,03;0,00;0,00;0,04
22,24;0,04;0,03;0,00;0,00;0,04
22,26;0,04;0,03;0,00;0,00;0,04
22,28;0,04;0,03;0,00;0,00;0,04
22,30;0,04;0,03;0,00;0,00;0,04
22,32;0,04;0,03;0,00;0,00;0,04
22,34;0,04;0,03;0,00;0,00;0,04
22,36;0,04;0,03;0,00;0,00;0,04
22,38;0,04;0,03;0,00;0,00;0,04
22,40;0,04;0,03;0,00;0,00;0,04
22,42;0,04;0,03;0,00;0,00;0,04
22,44;0,04;0,03;0,00;0,00;0,04
22,46;0,04;0,03;0,00;0,00;0,04
22,48;0,04;0,03;0,00;0,00;0,04
22,50;0,04;0,03;0,00;0,00;0,04
22,52;0,04;0,03;0,00;0,00;0,04
22,54;0,04;0,03;0,00;0,00;0,04
22,56;0,04;0,03;0,00;0,00;0,04
22,58;0,04;0,03;0,00;0,00;0,04
22,60;0,04;0,03;0,00;0,00;0,04
22,62;0,04;0,03;0,00;0,00;0,04
22,64;0,04;0,03;0,00;0,00;0,04
22,66;0,04;0,03;0,00;0,00;0,04
22,68;0,04;0,03;0,00;0,00;0,04
22,70;0,04;0,03;0,00;0,00;0,04
22,72;0,04;0,03;0,00;0,00;0,04
22,74;0,04;0,03;0,00;0,00;0,04
22,76;0,04;0,03;0,00;0,00;0,04
22,78;0,04;0,03;0,00;0,00;0,04
22,80;0,04;0,03;0,00;0,00;0,04
22,82;0,04;0,03;0,00;0,00;0,04
22,84;0,04;0,03;0,00;0,00;0,04
22,86;0,04;0,03;0,00;0,00;0,04
22,88;0,04;0,03;0,00;0,00;0,04
22,90;0,04;0,03;0,00;0,00;0,04
22,92;0,04;0,03;0,00;0,00;0,04
22,94;0,04;0,03;0,00;0,00;0,04
22,96;0,04;0,03;0,00;0,00;0,04
22,98;0,04;0,03;0,00;0,00;0,04
23,00;0,04;0,03;0,00;0,00;0,04
23,02;0,04;0,03;0,00;0,00;0,04
23,04;0,04;0,03;0,00;0,00;0,04
23,06;0,04;0,03;0,00;0,00;0,04
23,08;0,04;0,03;0,00;0,00;0,04
23,10;0,04;0,03;0,00;0,00;0,04
23,12;0,04;0,03;0,00;0,00;0,04
23,14;0,04;0,03;0,00;0,00;0,04
23,16;0,04;0,03;0,00;0,00;0,04
23,18;0,04;0,03;0,00;0,00;0,04
23,20;0,04;0,03;0,00;0,00;0,04
23,22;0,04;0,03;0,00;0,00;0,04
23,24;0,04;0,03;0,00;0,00;0,04
23,26;0,04;0,03;0,00;0,00;0,04
23,28;0,04;0,03;0,00;0,00;0,04
